job_title,job_date,comp_name,comp_type,comp_size,eco_activity,region,city,benefits,contract,positions,exper,gender,Salary,is_tech_job
Technician,2022-11-27,الشركة العربية السعودية لصناعة مواد التعبئة سابن,1,MC,Industrial Manufacturing,Eastern,AD DAMMAM,0,1,1,0,2,5000.0,0
Salesperson,2022-11-27,شركة جبو رية للحلويات,1,MB,Food Services,Riyadh,AR RIYADH,1,1,4,0,0,4500.0,0
Teacher/Trainer,2022-11-27,شركه الرشد التعليميه المحدوده,1,MB,Education,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Pharmacist,2022-11-27,شركة ليفا الطبية (شركة شخص واحد),1,SA,Trade and Retail,Riyadh,AR RIYADH,0,1,2,0,2,8000.0,0
Technician,2022-11-27,شركة الدور التنفيذية لخدمات الاعاشة,1,SB,Tertiary and Services,Riyadh,AR RIYADH,0,1,4,0,1,4000.0,0
Technician,2022-11-27,مجمع الهلال الفضي الطبي العام,1,SB,Healthcare and Pharmaceuticals ,Eastern,ATH THUQB,0,1,1,0,1,5000.0,0
Analyst,2022-11-27,شركة ابداعنا يختلف للخدمات التجارية (شركة شخص واحد),1,MB,Tertiary and Services,Makkah,JEDDAH,0,1,4,2,1,5500.0,0
Teacher/Trainer,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,2,4,1,6000.0,0
Switchboard Operator,2022-11-28,فيحاء دمشق لتقديم الوجبات,1,SB,Food Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Salesperson,2022-11-28,مؤسسة أنحاء العمار التجارية,1,SB,Trade and Retail,Asir,ABRAQ AN ,0,1,2,0,1,4000.0,0
Salesperson,2022-11-28,شركة جيدا التجارية,1,SB,Trade and Retail,Makkah,AT TAIF,0,1,1,0,1,4500.0,0
Accountant,2022-11-28,مطعم عالم الكروان لتقديم الوجبات,1,SA,Food Services,Eastern,AL MUBARRAZ,0,1,3,0,2,4000.0,0
Teacher/Trainer,2022-11-28,مكتب الإبن الحكيم للاستشارات التعليمية والتربوية,1,SB,Tertiary and Services,Makkah,JEDDAH,1,1,2,0,2,4000.0,0
Technician,2022-11-28,شركة أنجال العروبة المحدودة,1,SB,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,0,4500.0,0
Analyst,2022-11-28,شركة مجموعة زيد الحسين واخوانة للمقاولات,1,G,Construction and Real Estate,Riyadh,AR RIYADH,0,1,2,0,2,7000.0,0
Debt Collector,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,4,2,5500.0,0
Teacher/Trainer,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,7,1,6500.0,0
Teacher/Trainer,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,4,1,6000.0,0
Analyst,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,7,2,7500.0,0
Teacher/Trainer,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,10,1,8500.0,0
Teacher/Trainer,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,4,1,5599.0,0
Administrative Assistant,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AD DIR'IY,1,1,2,4,1,4500.0,0
Switchboard Operator,2022-11-28,شركة أسامه بكر عبدالله بكر الزراعية,1,MA,Trade and Retail,Makkah,AT TAIF,1,1,2,0,1,4000.0,0
Artist,2022-11-28,شركه الرأي للخدمات البيئيه شركة مساهمة سعودية مقفلة,1,L,Logistics and Transportation,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Switchboard Operator,2022-11-28,أبو سلطان للمقاولات,1,SB,Logistics and Transportation,Asir,ABRAQ AN ,1,0,1,0,2,3500.0,0
Teacher/Trainer,2022-11-28,شركه الرشد التعليميه المحدوده,1,MB,Education,Riyadh,AR RIYADH,0,1,1,2,0,4000.0,0
Switchboard Operator,2022-11-28,شركة مدارس موسوعة العلوم الاهلية,1,MA,Education,Riyadh,AR RIYADH,1,1,1,4,1,4800.0,0
Salesperson,2022-11-29,مؤسسة وقت البسبوسة الطازجة للحلويات,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,4,2,1,4000.0,0
Electrician,2022-11-29,شركة ابراج الثقة للتشغيل والصيانة,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,2,2,0,4000.0,0
Technician,2022-11-29,شركة ابراج الثقة للتشغيل والصيانة,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,2,2,0,4000.0,0
Accountant,2022-11-29,شركة جبال سنجار الغذائية,1,MC,Food Services,Eastern,AL KHOBAR,0,1,6,0,2,5000.0,0
Manager,2022-11-29,شركة روافد الحقول للوجبات السريعة شركة شخص واحد,1,SB,Food Services,Makkah,JEDDAH,0,1,1,10,2,10000.0,0
Salesperson,2022-11-29,شركة روافد الحقول للوجبات السريعة شركة شخص واحد,1,SB,Food Services,Makkah,JEDDAH,0,1,1,4,2,15000.0,0
Lawyer,2022-11-29,مركز القانون والاعمال محامون ومستشارون قانونيون,1,SB,Consulting and Profissonal Services,Eastern,AL KHOBAR,0,1,2,0,2,4000.0,0
Technician,2022-11-29,شركة جاب كورب العربية السعودية المحدودة,1,SB,Tertiary and Services,Makkah,JEDDAH,1,1,1,0,0,5500.0,0
Electrician,2022-11-29,شركة ابراج الثقة للتشغيل والصيانة,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,2,2,0,4000.0,0
Analyst,2022-11-29,شركة اتقان الوطنية للاتصالات و تقنية المعلومات شركة شخص واحد,1,SA,Technology and Communications,Riyadh,AR RIYADH,1,1,1,0,1,4000.0,0
Technician,2022-11-29,شركة ابراج الثقة للتشغيل والصيانة,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,2,2,0,4000.0,0
Clerk,2022-11-29,مؤسسة عبدالعزيز محمد عبدالله اليحى التجارية,1,SB,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Salesperson,2022-11-29,شركة تمكن الأولى المحدودة,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Administrative Assistant,2022-11-29,شركة تمكن الأولى المحدودة,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Analyst,2022-11-29,مؤسسة عبدالعزيز محمد عبدالله اليحى التجارية,1,SB,Consulting and Profissonal Services,Riyadh,AR RIYADH,1,1,2,0,2,4000.0,0
Technician,2022-11-30,مؤسسة نظارتي للبصريات,1,SB,Trade and Retail,Makkah,JEDDAH,1,1,2,0,2,5500.0,0
Pharmacist,2022-11-30,فرع شركة نسيم العصرية المحدودة,1,SB,Trade and Retail,Makkah,JEDDAH,0,1,1,0,0,7000.0,0
HR Specialist,2022-11-30,شركة انكر اليابان,1,SB,Tertiary and Services,Riyadh,AR RIYADH,1,1,1,7,2,32000.0,0
Health Assistant,2022-11-30,مجمع حكماء الدواء الطبي,1,SA,Tertiary and Services,Al Baha,AL BAHA,1,1,4,0,1,4000.0,0
Accountant,2022-11-30,مجمع حكماء الدواء الطبي,1,SA,Tertiary and Services,Al Baha,AL BAHA,1,1,1,2,1,4000.0,0
Administrative Assistant,2022-11-30,شركة قطاف التجارية شركة شخص واحد,1,SB,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,0,12325.0,0
Analyst,2022-11-30,مؤسسة تجمع لتقديم المشروبات,1,SB,Food Services,Makkah,JEDDAH,0,1,1,0,2,4000.0,0
Debt Collector,2022-11-30,شركة ايجارة للتمويل (مساهمة مقفلة),1,MA,Tertiary and Services,Riyadh,AR RIYADH,0,1,2,2,2,4500.0,0
Worker,2022-11-30,شركة توصيل التجارية شركة شخص واحد,1,L,Logistics and Transportation,Riyadh,AR RIYADH,0,1,1,0,0,5625.0,0
Accountant,2022-11-30,جمعية الدعوة والارشاد وتوعية الجاليات في الصناعية ,0,L,Technology and Communications,Riyadh,AR RIYADH,0,1,1,0,0,7000.0,0
Salesperson,2022-11-30,شركة الريم الذهبي لتقديم المشروبات,1,SB,Trade and Retail,Riyadh,AR RIYADH,1,1,1,0,0,3500.0,0
Auditor,2022-11-30,شركة الجبيل لخدمات الطاقة شركة الشخص الواحد,1,L,Industrial Manufacturing,Eastern,AL JUBAIL,1,1,30,0,0,6583.0,0
Switchboard Operator,2022-11-30,شركة الجبيل لخدمات الطاقة شركة الشخص الواحد,1,L,Industrial Manufacturing,Eastern,AL JUBAIL,1,1,30,0,0,6583.0,0
Salesperson,2022-11-30,مؤسسة جنة الرضا التجارية,1,SA,Trade and Retail,Eastern,AL QALT,1,1,1,0,0,4000.0,0
Switchboard Operator,2022-11-30,شركة ارسيلور ميتال تيوبيلر برودكتس الجبيل شركة مساهمة مقفلة ,1,L,Industrial Manufacturing,Eastern,AL JUBAIL,1,1,30,0,0,6583.0,0
Mechanic,2022-11-30,مؤسسة جنة الرضا التجارية,1,SA,Trade and Retail,Eastern,AL QATIF,1,1,2,0,0,4000.0,0
Switchboard Operator,2022-11-30,مطعم الورده الشاميه لتقديم الوجبات,1,MA,Food Services,Riyadh,AR RIYADH,0,1,2,0,2,4000.0,0
Switchboard Operator,2022-11-30,مطعم الورده الشاميه لتقديم الوجبات,1,MA,Food Services,Riyadh,AL KHARJ,0,1,2,0,2,4000.0,0
Administrative Assistant,2022-11-30,شركة يسم للصناعة,1,SB,Technology and Communications,Makkah,JEDDAH,1,1,1,2,2,4000.0,0
Teacher/Trainer,2022-12-01,شركة خبراء المتحدة للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,0,0,4000.0,0
Manager,2022-12-01,شركة شوش لتقديم المشروبات,1,SA,Food Services,Riyadh,AR RIYADH,0,1,1,4,1,5000.0,0
Salesperson,2022-12-01,مصنع الشارد للحديد,1,MB,Industrial Manufacturing,Riyadh,AR RIYADH,0,1,1,2,0,4000.0,0
Clerk,2022-12-01,الشركة السعودية للخدمات الارضية,1,G,Logistics and Transportation,Makkah,JEDDAH,1,1,50,0,2,4630.0,0
Technician,2022-12-01,مجموعةالذيابي للمقاولات,1,MC,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Manager,2022-12-01,مجموعةالذيابي للمقاولات,1,MC,Construction and Real Estate,Riyadh,AR RIYADH,0,1,2,0,2,4000.0,0
Writer,2022-12-01,شركة التكامل التقني للخدمات الصناعية المحدودة,1,MC,Logistics and Transportation,Eastern,AD DAMMAM,0,1,2,0,0,4320.0,0
Accountant,2022-12-01,مؤسسة تركي داود عبدالله الضبيعي للتجارة,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,2,2,5000.0,0
Lawyer,2022-12-01,شركة خبراء المتحدة للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Riyadh,AR RIYADH,0,1,1,4,2,4000.0,0
Secretary,2022-12-01,مكتب منشآت خالدة للاستشارات الهندسية,1,SA,Consulting and Profissonal Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,1,0,1,5000.0,0
Analyst,2022-12-03,شركة اتقان الأعمال المحدودة (شركة شخص واحد),1,SA,Technical Services,Eastern,ATH THUQB,0,1,1,0,1,8000.0,0
Accountant,2022-12-03,شركة هدية الأبنية للمقاولات,1,SA,Construction and Real Estate,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,2,1,4000.0,0
Receptionist,2022-12-03,عيادة سحابة البيطرية,1,SA,Tertiary and Services,Eastern,AL HUFUF,0,1,1,2,1,4400.0,0
Analyst,2022-12-03,جمعية قدوة وطن الاجتماعية,1,SA,Charity,Riyadh,AR RIYADH,1,1,2,4,1,4000.0,0
Analyst,2022-12-03,شركة الاصدقاء الاقوياء لخدمات النقل,1,SB,Tertiary and Services,Riyadh,MAKKAH AL MUKARRAMAH,1,1,50,0,2,5000.0,0
Driver,2022-12-03,شركة الاصدقاء الاقوياء لخدمات النقل,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,50,0,2,5000.0,0
Analyst,2022-12-03,مؤسسة العربية الرائدة للمقاولات,1,SB,Construction and Real Estate,Eastern,AD DAMMAM,0,1,1,2,2,8000.0,0
Manager,2022-12-03,شركة الاصدقاء الاقوياء لخدمات النقل,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,10,0,2,5000.0,0
Salesperson,2022-12-06,مؤسسة رؤية المتقدمة للتجارة,1,SB,Trade and Retail,Makkah,JEDDAH,1,1,3,2,1,6000.0,0
Salesperson,2022-12-06,شركة المضخات الحديثة المحدودة,1,SB,Technical Services,Riyadh,AR RIYADH,0,1,1,0,0,5000.0,0
Accountant,2022-12-06,شركة إنجاز للتشغيل والصيانة المحدودة (شركة شخص واحد),1,SA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,2,0,2,4000.0,0
Analyst,2022-12-06,شركة عاصمة الإسعاف للخدمات الطبية,1,SB,Logistics and Transportation,Makkah,JEDDAH,0,1,3,2,2,6500.0,0
Receptionist,2022-12-06,شركة إنجاز للتشغيل والصيانة المحدودة (شركة شخص واحد),1,SA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,2,0,2,4000.0,0
Accountant,2022-12-06,مؤسسة وسام حسين محمد نشار للوجبات السريعة,1,SA,Food Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,1,0,2,4000.0,0
Analyst,2022-12-07,شركة واصل لنقل الطرود شركة شخص واحد,1,SB,Logistics and Transportation,Makkah,JEDDAH,0,1,2,2,1,5000.0,0
Manager,2022-12-07,شقق دار خيال للوحدات السكنية,1,SA,Tertiary and Services,Makkah,AT TAIF,0,1,1,0,1,4000.0,0
Salesperson,2022-12-07,مؤسسة معاذ مشهور محمد القحطاني للذهب والمجوهرات,1,SB,Trade and Retail,Makkah,GHITHAH,1,1,2,0,0,4000.0,0
Driver,2022-12-07,شركة التشغيل المتقدم للإستثمار (شركة شخص واحد),1,SA,Logistics and Transportation,Makkah,GHITHAH,1,1,50,0,2,4500.0,0
Salesperson,2022-12-07,مطعم موائد الشرق لتقديم الوجبات,1,SB,Food Services,Najran,NAJRAN,0,1,1,0,0,4000.0,0
Writer,2022-12-07,شركة واصل لنقل الطرود شركة شخص واحد,1,SB,Logistics and Transportation,Makkah,JEDDAH,0,1,1,0,0,5000.0,0
Receptionist,2022-12-07,مركز قواة رازان الرياضي,1,SB,Tertiary and Services,Eastern,AL HUFUF,1,1,1,0,0,3500.0,0
HR Specialist,2022-12-07,شركة توينا للماكولات البحرية,1,SA,Tertiary and Services,Makkah,JEDDAH,0,1,3,0,2,4000.0,0
Salesperson,2022-12-07,شركة المذاق الزاكي للتجارة,1,MC,Tertiary and Services,Najran,AN NAQ'A,0,1,4,0,2,4000.0,0
Analyst,2022-12-07,مجمع أطباء العناية الطبي شركة شخص واحد,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,2,0,1,4500.0,0
Receptionist,2022-12-07,شركة حلول انجي المحدودة,1,L,Technical Services,Eastern,AL KHOBAR,0,1,1,0,2,4000.0,0
Analyst,2022-12-07,شركة الاصدقاء الاقوياء لخدمات النقل,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,10,0,2,5000.0,0
Engineer,2022-12-07,مؤسسة بيبا لادوات ومواد السلامة,1,MA,Technical Services,Eastern,AL KHOBAR,1,1,2,4,2,5000.0,0
Administrative Assistant,2022-12-07,مؤسسة عزيزه عبدالرحمن احمد الحربي للمقاولات,1,SB,Tertiary and Services,Makkah,JEDDAH,0,1,4,0,2,4000.0,0
Salesperson,2022-12-07,شركة المذاق الاخضر المحدودة,1,SB,Technology and Communications,Makkah,JEDDAH,0,1,1,0,2,4000.0,0
Health Assistant,2022-12-08,مجمع أطباء العناية الطبي شركة شخص واحد,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,0,1,3,0,1,5000.0,0
Accountant,2022-12-08,مؤسسة جبل تهوي لتقديم الوجبات,1,SB,Food Services,Makkah,JEDDAH,0,1,1,4,2,5000.0,0
Analyst,2022-12-08,مدرسة جده العالميه لتعليم المنهج الامريكي فرع شركة الفراس ال,1,MB,Education,Makkah,JEDDAH,0,1,6,2,2,7000.0,0
Teacher/Trainer,2022-12-08,مدرسة جده العالميه لتعليم المنهج الامريكي فرع شركة الفراس ال,1,MB,Education,Makkah,JEDDAH,0,1,6,2,2,5500.0,0
Analyst,2022-12-08,مدرسة جده العالميه لتعليم المنهج الامريكي فرع شركة الفراس ال,1,MB,Education,Makkah,JEDDAH,0,1,6,2,2,5500.0,0
Clerk,2022-12-08,مؤسسه مياسم الزهور فرع مؤسسه الشاره الخضراء التجاريه,1,SB,Trade and Retail,Makkah,JEDDAH,0,1,1,0,2,4750.0,0
Security Guard,2022-12-08,شركة آشي وبشناق للمقاولات شركة مساهمة مقفلة,1,L,Construction and Real Estate,Makkah,JEDDAH,0,1,2,2,0,4000.0,0
Technician,2022-12-08,مؤسسة احسان محمد محمدصالح ريس لتقنية المعلومات,1,SA,Technology and Communications,Makkah,JEDDAH,0,1,1,2,0,4000.0,0
Dentist,2022-12-08,مجمع أطباء العناية الطبي شركة شخص واحد,1,SB,Tertiary and Services,Makkah,MAKKAH AL MUKARRAMAH,1,1,3,0,1,6000.0,0
Accountant,2022-12-08,مؤسسة ركاز السعودية التجارية,1,SA,Consulting and Profissonal Services,Eastern,AD DAMMAM,0,1,1,0,2,4000.0,0
Receptionist,2022-12-08,شركة رعايه للتجارة (شركة شخص واحد),1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,1,4000.0,0
Dentist,2022-12-08,مجمع أطباء العناية الطبي شركة شخص واحد,1,SB,Healthcare and Pharmaceuticals ,Makkah,MAKKAH AL MUKARRAMAH,1,1,3,0,1,6000.0,0
Engineer,2022-12-08,مؤسسة إتجاة البناء للمقاولات,1,SB,Construction and Real Estate,Riyadh,AR RIYADH,0,1,2,0,0,7000.0,0
Salesperson,2022-12-08,مؤسسة ذامأس للتجاره,1,SB,Trade and Retail,Riyadh,AR RIYADH,0,1,1,0,2,4000.0,0
Salesperson,2022-12-09,مؤسسة أبيات العطور للتجارة,1,SB,Trade and Retail,Hail,HAIL,0,1,3,0,1,4000.0,0
Clerk,2022-12-09,الشركة السعودية للخدمات الارضية,1,G,Logistics and Transportation,Makkah,JEDDAH,1,1,50,0,1,4630.0,0
Analyst,2022-12-09,الشركة السعودية للخدمات الارضية,1,G,Logistics and Transportation,Makkah,JEDDAH,1,1,50,0,1,4630.0,0
HR Specialist,2022-12-09,مؤسسة زهره التويم للمقاولات,1,SA,Construction and Real Estate,Riyadh,AR RIYADH,0,1,1,0,2,5000.0,0
Secretary,2022-12-10,مكتب نبيل محمد محمد القحطاني للمحاماة و الاستشارات القانونية,1,SA,Consulting and Profissonal Services,Eastern,AL KHOBAR,0,1,1,0,1,4000.0,0
Secretary,2022-12-10,شركة سعيد بن سعد بن بخروش الغامدي للتجارة والمقاولات,1,MB,Construction and Real Estate,Al Baha,BAYDAH,0,1,1,0,0,4500.0,0
Technician,2022-12-10,شركة سعيد بن سعد بن بخروش الغامدي للتجارة والمقاولات,1,MB,Construction and Real Estate,Al Baha,AL ATAWLAH,0,1,1,0,0,4500.0,0
Switchboard Operator,2022-12-10,شركة سعيد بن سعد بن بخروش الغامدي للتجارة والمقاولات,1,MB,Construction and Real Estate,Al Baha,BAYDAH,0,1,1,0,0,4500.0,0
Chemist,2022-12-11,فرع شركة التحالف الحديث لتموين الطائرات بالوقود المحدودة,1,MB,Logistics and Transportation,Eastern,AD DAMMAM,1,1,5,0,0,4375.0,0
